txn_id,order_date,amount,category,payment_method,device,address_match,customer_tier,customer_age_days,order_velocity,previous_returns,hour,pincode_tier,state,returned
TXN-05979,2025-07-30 11:00,1071.59,Clothing,Debit Card,Mobile,Different from billing,New,45,11,0,11,Tier-2,Madhya Pradesh,1
TXN-05980,2025-06-29 12:00,1191.08,Electronics,Credit Card,Mobile,Same as billing,New,5,7,0,12,Tier-1,Bihar,0
TXN-05981,2025-06-27 12:00,9575.08,Clothing,UPI,Desktop,Same as billing,New,89,6,0,12,Tier-1,West Bengal,0
TXN-05982,2025-08-25 09:00,4020.53,Electronics,Debit Card,Desktop,Same as billing,Loyal,1842,14,0,9,Metro,Delhi,0
TXN-05983,2025-07-26 11:00,1967.64,Sports,COD,Mobile,Different from billing,New,55,4,0,11,Tier-3,Gujarat,0
TXN-05984,2025-08-28 12:00,1921.49,Clothing,UPI,Desktop,Same as billing,Returning,417,13,1,12,Tier-1,Punjab,0
TXN-05985,2025-06-15 18:00,2457.62,Electronics,UPI,Desktop,Same as billing,Loyal,1362,3,0,18,Tier-3,Gujarat,0
TXN-05986,2025-06-19 13:00,1533.51,Home & Kitchen,COD,Mobile,Same as billing,New,35,7,0,13,Tier-2,Kerala,0
TXN-05987,2025-08-10 15:00,5571.49,Clothing,Credit Card,Mobile,Same as billing,Returning,562,4,0,15,Metro,Maharashtra,0
TXN-05988,2025-06-26 14:00,1282.21,Clothing,UPI,Mobile,Same as billing,Loyal,1075,9,0,14,Metro,Maharashtra,0
TXN-05989,2025-08-06 22:00,682.61,Home & Kitchen,UPI,Mobile,Same as billing,Returning,331,2,0,22,Tier-1,Tamil Nadu,0
TXN-05990,2025-07-24 09:00,6159.33,Electronics,UPI,Mobile,Different from billing,Loyal,1672,8,1,9,Tier-2,Odisha,1
TXN-05991,2025-07-19 07:00,930.77,Home & Kitchen,UPI,Mobile,Different from billing,Returning,248,3,0,7,Metro,Uttar Pradesh,0
TXN-05992,2025-06-14 12:00,1968.0,Toys,Credit Card,Mobile,Different from billing,Loyal,368,5,1,12,Metro,Odisha,0
TXN-05993,2025-06-02 13:00,1516.3,Clothing,Credit Card,Mobile,Different from billing,Returning,587,13,1,13,Metro,Bihar,0
TXN-05994,2025-06-06 14:00,1858.4,Electronics,Debit Card,Mobile,Different from billing,Loyal,1660,13,0,14,Tier-3,Odisha,1
TXN-05995,2025-08-17 08:00,5002.56,Clothing,UPI,Tablet,Different from billing,Returning,225,11,0,8,Tier-1,Uttar Pradesh,0
TXN-05996,2025-06-27 14:00,2540.41,Electronics,Net Banking,Mobile,Same as billing,New,84,8,0,14,Tier-3,Telangana,0
TXN-05997,2025-06-30 19:00,3115.5,Clothing,Debit Card,Desktop,Same as billing,New,49,4,0,19,Metro,Maharashtra,0
TXN-05998,2025-08-04 12:00,5017.81,Clothing,UPI,Mobile,Same as billing,Returning,297,14,0,12,Tier-3,Uttar Pradesh,0
TXN-05999,2025-08-25 08:00,5311.32,Sports,COD,Mobile,Different from billing,Returning,696,4,0,8,Metro,Kerala,0
TXN-06000,2025-08-27 08:00,973.23,Clothing,UPI,Mobile,Different from billing,Loyal,1754,12,0,8,Tier-3,West Bengal,0
TXN-06001,2025-07-14 12:00,3446.12,Home & Kitchen,UPI,Mobile,Different from billing,Loyal,193,14,0,12,Tier-1,West Bengal,0
TXN-06002,2025-07-23 14:00,3011.31,Sports,COD,Mobile,Same as billing,New,56,6,0,14,Tier-1,Maharashtra,0
TXN-06003,2025-08-30 17:00,7568.76,Home & Kitchen,COD,Mobile,Different from billing,Returning,73,11,2,17,Tier-3,Tamil Nadu,1
TXN-06004,2025-06-05 18:00,2881.87,Clothing,Debit Card,Mobile,Same as billing,Returning,711,14,3,18,Tier-2,Uttar Pradesh,0
TXN-06005,2025-06-01 14:00,1026.47,Books,COD,Mobile,Same as billing,New,49,1,0,14,Metro,Kerala,0
TXN-06006,2025-08-18 09:00,2375.82,Toys,Credit Card,Mobile,Same as billing,Returning,106,11,2,9,Tier-3,Delhi,0
TXN-06007,2025-07-24 08:00,5332.98,Home & Kitchen,COD,Mobile,Different from billing,New,69,12,0,8,Tier-2,Madhya Pradesh,1
TXN-06008,2025-07-06 14:00,3814.01,Electronics,Net Banking,Desktop,Same as billing,Returning,426,13,0,14,Metro,Maharashtra,0
TXN-06009,2025-08-12 11:00,1211.07,Home & Kitchen,Debit Card,Mobile,Different from billing,Returning,237,4,0,11,Metro,Punjab,0
TXN-06010,2025-06-27 12:00,12496.75,Sports,Credit Card,Mobile,Same as billing,Loyal,410,11,0,12,Tier-2,Assam,0
TXN-06011,2025-08-27 09:00,626.64,Clothing,Net Banking,Mobile,Same as billing,New,87,4,0,9,Tier-1,Kerala,0
TXN-06012,2025-06-15 16:00,3879.19,Books,Debit Card,Mobile,Same as billing,Loyal,935,3,0,16,Tier-1,Maharashtra,0
TXN-06013,2025-08-26 10:00,708.32,Toys,UPI,Desktop,Same as billing,New,53,12,0,10,Tier-2,Madhya Pradesh,0
TXN-06014,2025-06-11 22:00,321.52,Electronics,Credit Card,Desktop,Different from billing,New,2,6,0,22,Tier-2,Tamil Nadu,0
TXN-06015,2025-06-14 20:00,3277.34,Home & Kitchen,Debit Card,Mobile,Different from billing,New,18,9,0,20,Tier-3,Telangana,1
TXN-06016,2025-06-11 11:00,11304.04,Beauty,Credit Card,Tablet,Different from billing,Loyal,1458,13,0,11,Tier-2,Assam,0
TXN-06017,2025-06-13 12:00,792.59,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,464,13,0,12,Tier-3,Karnataka,0
TXN-06018,2025-07-06 13:00,2444.93,Books,UPI,Mobile,Same as billing,Loyal,1034,5,0,13,Tier-2,Karnataka,0
TXN-06019,2025-06-19 10:00,4626.39,Home & Kitchen,Debit Card,Mobile,Different from billing,Returning,137,14,0,10,Tier-2,Rajasthan,0
TXN-06020,2025-06-04 12:00,1374.65,Electronics,UPI,Mobile,Same as billing,Returning,499,3,1,12,Tier-1,Punjab,0
TXN-06021,2025-06-22 08:00,306.07,Clothing,Debit Card,Mobile,Different from billing,New,59,12,0,8,Metro,Madhya Pradesh,0
TXN-06022,2025-06-06 09:00,8160.39,Sports,COD,Tablet,Same as billing,Returning,254,4,1,9,Metro,Odisha,0
TXN-06023,2025-06-04 09:00,1421.8,Sports,UPI,Mobile,Same as billing,Returning,355,4,0,9,Tier-1,Maharashtra,0
TXN-06024,2025-08-30 07:00,658.6,Electronics,Net Banking,Mobile,Same as billing,Returning,331,2,0,7,Tier-1,Gujarat,0
TXN-06025,2025-07-06 17:00,2090.09,Electronics,Wallet,Mobile,Same as billing,New,69,15,0,17,Metro,West Bengal,0
TXN-06026,2025-07-27 10:00,23808.55,Sports,UPI,Desktop,Same as billing,New,72,1,0,10,Tier-2,West Bengal,0
TXN-06027,2025-06-22 11:00,6125.03,Toys,UPI,Mobile,Same as billing,Loyal,925,9,0,11,Tier-3,Odisha,0
TXN-06028,2025-08-25 15:00,137.12,Toys,UPI,Mobile,Same as billing,Returning,620,5,0,15,Tier-2,Madhya Pradesh,0
TXN-06029,2025-06-24 16:00,4025.69,Home & Kitchen,Net Banking,Desktop,Different from billing,Loyal,862,6,0,16,Tier-3,Punjab,0
TXN-06030,2025-07-21 17:00,4020.13,Books,Debit Card,Mobile,Same as billing,Loyal,1837,15,0,17,Tier-1,Karnataka,0
TXN-06031,2025-08-05 12:00,99,Clothing,Debit Card,Tablet,Same as billing,New,70,3,0,12,Metro,Delhi,0
TXN-06032,2025-08-20 07:00,1690.38,Electronics,COD,Tablet,Different from billing,Loyal,1477,15,0,7,Tier-2,Telangana,0
TXN-06033,2025-07-05 17:00,1074.37,Electronics,Credit Card,Mobile,Same as billing,Returning,177,3,3,17,Tier-3,Gujarat,0
TXN-06034,2025-08-03 10:00,227.37,Books,COD,Mobile,Same as billing,Loyal,1687,8,0,10,Metro,Delhi,0
TXN-06035,2025-07-12 10:00,3046.2,Electronics,Credit Card,Mobile,Same as billing,Loyal,909,15,0,10,Metro,Karnataka,0
TXN-06036,2025-07-12 16:00,496.83,Home & Kitchen,UPI,Mobile,Same as billing,Returning,318,15,0,16,Metro,West Bengal,0
TXN-06037,2025-06-21 11:00,9312.58,Clothing,Credit Card,Desktop,Same as billing,Loyal,1737,5,0,11,Tier-2,Rajasthan,0
TXN-06038,2025-08-21 10:00,1540.93,Home & Kitchen,UPI,Desktop,Different from billing,Returning,445,11,0,10,Tier-3,Telangana,0
TXN-06039,2025-08-26 17:00,794.67,Clothing,UPI,Mobile,Different from billing,Returning,367,8,0,17,Metro,Madhya Pradesh,0
TXN-06040,2025-08-02 16:00,1575.02,Sports,COD,Desktop,Same as billing,New,52,13,0,16,Tier-2,Maharashtra,0
TXN-06041,2025-08-18 09:00,404.19,Sports,Net Banking,Desktop,Same as billing,Returning,717,14,2,9,Metro,Delhi,0
TXN-06042,2025-07-31 10:00,587.86,Sports,COD,Desktop,Same as billing,Loyal,1995,1,0,10,Metro,Telangana,0
TXN-06043,2025-08-28 18:00,2519.56,Electronics,COD,Desktop,Same as billing,Loyal,1785,5,0,18,Tier-3,Maharashtra,0
TXN-06044,2025-08-14 15:00,755.1,Electronics,COD,Mobile,Same as billing,New,34,12,0,15,Tier-3,West Bengal,1
TXN-06045,2025-07-07 14:00,13079.53,Electronics,Debit Card,Mobile,Same as billing,Returning,54,3,0,14,Tier-2,Punjab,0
TXN-06046,2025-08-05 12:00,257.19,Clothing,UPI,Mobile,Same as billing,New,20,7,0,12,Tier-3,Madhya Pradesh,0
TXN-06047,2025-06-09 11:00,1670.02,Beauty,UPI,Tablet,Different from billing,Returning,666,4,1,11,Metro,Tamil Nadu,0
TXN-06048,2025-07-07 06:00,1860.23,Home & Kitchen,Debit Card,Mobile,Same as billing,New,48,12,0,6,Metro,Karnataka,0
TXN-06049,2025-08-07 15:00,388.96,Sports,UPI,Desktop,Same as billing,Loyal,1029,7,0,15,Tier-2,Kerala,0
TXN-06050,2025-08-25 11:00,1741.96,Home & Kitchen,COD,Mobile,Same as billing,Loyal,1781,7,0,11,Tier-2,Tamil Nadu,0
TXN-06051,2025-08-16 23:00,2705.38,Electronics,UPI,Desktop,Different from billing,Returning,758,4,1,23,Tier-3,Punjab,0
TXN-06052,2025-08-26 11:00,517.18,Sports,UPI,Desktop,Same as billing,Returning,242,6,0,11,Tier-3,Telangana,0
TXN-06053,2025-07-02 15:00,14629.35,Electronics,UPI,Desktop,Same as billing,New,81,10,0,15,Metro,Gujarat,0
TXN-06054,2025-08-07 12:00,2751.66,Clothing,Wallet,Mobile,Same as billing,Returning,662,11,0,12,Tier-2,Uttar Pradesh,0
TXN-06055,2025-06-23 10:00,1808.94,Electronics,Credit Card,Mobile,Same as billing,New,31,5,0,10,Tier-3,Odisha,0
TXN-06056,2025-06-27 23:00,126.91,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,1598,6,1,23,Metro,Bihar,0
TXN-06057,2025-08-29 20:00,1444.15,Toys,COD,Desktop,Different from billing,Loyal,1228,2,1,20,Metro,Odisha,0
TXN-06058,2025-08-10 19:00,3834.29,Books,Debit Card,Mobile,Different from billing,Loyal,343,15,0,19,Tier-2,Maharashtra,0
TXN-06059,2025-08-21 21:00,1664.54,Books,Debit Card,Desktop,Same as billing,Loyal,1574,2,1,21,Tier-3,Uttar Pradesh,0
TXN-06060,2025-08-15 18:00,2412.47,Electronics,UPI,Desktop,Different from billing,New,12,4,0,18,Tier-2,Rajasthan,0
TXN-06061,2025-06-22 18:00,4158.98,Beauty,Net Banking,Mobile,Different from billing,Returning,748,10,0,18,Tier-3,West Bengal,0
TXN-06062,2025-06-12 13:00,1771.45,Books,Net Banking,Tablet,Different from billing,Loyal,351,4,0,13,Tier-2,West Bengal,0
TXN-06063,2025-06-10 14:00,290.84,Home & Kitchen,Credit Card,Desktop,Same as billing,Returning,166,2,0,14,Metro,Uttar Pradesh,0
TXN-06064,2025-07-15 10:00,1774.86,Home & Kitchen,UPI,Mobile,Same as billing,Returning,88,12,1,10,Tier-2,Karnataka,0
TXN-06065,2025-06-08 08:00,3450.17,Home & Kitchen,Credit Card,Desktop,Same as billing,Loyal,390,5,2,8,Tier-3,Bihar,0
TXN-06066,2025-06-18 22:00,633.33,Home & Kitchen,UPI,Mobile,Same as billing,New,89,4,0,22,Metro,Odisha,0
TXN-06067,2025-07-14 13:00,9589.83,Sports,Net Banking,Mobile,Same as billing,New,79,12,0,13,Metro,Bihar,0
TXN-06068,2025-07-26 13:00,410.5,Electronics,Credit Card,Desktop,Same as billing,Returning,724,2,0,13,Tier-2,Karnataka,0
TXN-06069,2025-07-02 07:00,537.69,Sports,Credit Card,Mobile,Same as billing,Returning,550,14,0,7,Tier-2,Odisha,0
TXN-06070,2025-07-06 17:00,2158.92,Clothing,Debit Card,Mobile,Same as billing,Returning,616,10,1,17,Tier-3,Odisha,0
TXN-06071,2025-07-01 13:00,1849.34,Electronics,Credit Card,Mobile,Same as billing,Loyal,1788,13,1,13,Tier-1,Kerala,0
TXN-06072,2025-08-25 19:00,1116.43,Clothing,UPI,Mobile,Same as billing,New,79,6,0,19,Metro,Assam,0
TXN-06073,2025-07-03 11:00,1140.9,Home & Kitchen,COD,Desktop,Different from billing,New,17,4,0,11,Tier-3,Maharashtra,1
TXN-06074,2025-06-03 05:00,1952.77,Sports,Net Banking,Mobile,Different from billing,Loyal,436,7,0,5,Tier-2,Odisha,0
TXN-06075,2025-07-06 06:00,426.15,Clothing,COD,Mobile,Different from billing,Returning,138,9,2,6,Tier-2,Karnataka,0
TXN-06076,2025-07-09 19:00,3349.77,Clothing,Credit Card,Mobile,Same as billing,Returning,577,11,0,19,Tier-2,Punjab,0
TXN-06077,2025-07-25 12:00,2776.14,Clothing,COD,Mobile,Same as billing,Loyal,1727,4,1,12,Tier-1,Assam,0
TXN-06078,2025-08-28 14:00,104.96,Electronics,COD,Desktop,Different from billing,Loyal,1872,7,0,14,Tier-3,Karnataka,1
TXN-06079,2025-06-01 13:00,3363.46,Home & Kitchen,Credit Card,Mobile,Different from billing,Loyal,1005,5,0,13,Tier-3,Gujarat,0
TXN-06080,2025-07-09 17:00,1448.91,Clothing,Credit Card,Desktop,Same as billing,New,75,14,0,17,Tier-1,Telangana,0
TXN-06081,2025-08-08 09:00,7042.69,Sports,Credit Card,Mobile,Different from billing,Returning,344,14,2,9,Tier-3,Tamil Nadu,0
TXN-06082,2025-08-11 10:00,24674.27,Sports,UPI,Desktop,Same as billing,Returning,112,13,3,10,Tier-2,Gujarat,1
TXN-06083,2025-06-01 17:00,3724.44,Clothing,UPI,Desktop,Same as billing,Returning,346,4,2,17,Tier-1,Maharashtra,0
TXN-06084,2025-07-05 08:00,436.48,Beauty,Debit Card,Mobile,Same as billing,Returning,224,8,0,8,Metro,Telangana,0
TXN-06085,2025-07-07 13:00,4253.69,Electronics,Credit Card,Mobile,Same as billing,New,37,14,0,13,Metro,Bihar,0
TXN-06086,2025-06-01 13:00,1527.5,Clothing,Net Banking,Mobile,Different from billing,Loyal,1880,5,1,13,Tier-3,Assam,0
TXN-06087,2025-08-30 15:00,1055.24,Clothing,COD,Desktop,Same as billing,Returning,36,12,0,15,Metro,Madhya Pradesh,0
TXN-06088,2025-07-05 16:00,99,Sports,Wallet,Mobile,Same as billing,Returning,765,3,0,16,Tier-2,Tamil Nadu,0
TXN-06089,2025-07-04 09:00,1488.8,Beauty,Credit Card,Mobile,Different from billing,Loyal,1769,10,1,9,Tier-1,Telangana,0
TXN-06090,2025-08-19 16:00,675.76,Electronics,Wallet,Desktop,Same as billing,Returning,174,11,0,16,Tier-1,Odisha,0
TXN-06091,2025-06-05 13:00,1366.14,Clothing,Debit Card,Mobile,Same as billing,Loyal,279,7,0,13,Tier-2,Bihar,0
TXN-06092,2025-08-11 16:00,1563.82,Sports,Debit Card,Mobile,Same as billing,Returning,205,4,0,16,Metro,Telangana,0
TXN-06093,2025-06-05 13:00,8380.01,Electronics,UPI,Mobile,Same as billing,New,28,11,0,13,Metro,West Bengal,1
TXN-06094,2025-08-06 17:00,443.24,Beauty,COD,Desktop,Different from billing,Returning,735,8,1,17,Metro,Odisha,1
TXN-06095,2025-08-12 09:00,4494.35,Electronics,Net Banking,Mobile,Same as billing,New,66,9,0,9,Tier-2,Rajasthan,0
TXN-06096,2025-07-02 11:00,1295.76,Clothing,Credit Card,Tablet,Same as billing,Returning,403,2,0,11,Tier-2,Tamil Nadu,0
TXN-06097,2025-08-07 14:00,2674.81,Clothing,Debit Card,Desktop,Same as billing,Loyal,1676,11,0,14,Tier-3,Delhi,0
TXN-06098,2025-07-19 09:00,398.46,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,458,12,0,9,Tier-1,Madhya Pradesh,0
TXN-06099,2025-08-09 10:00,7608.25,Home & Kitchen,Net Banking,Desktop,Same as billing,Loyal,1867,3,2,10,Tier-2,Maharashtra,0
TXN-06100,2025-07-23 12:00,2797.88,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,1233,3,0,12,Tier-1,Karnataka,0
TXN-06101,2025-08-24 21:00,99,Clothing,Wallet,Mobile,Same as billing,Returning,178,8,1,21,Tier-1,West Bengal,0
TXN-06102,2025-07-08 06:00,1466.67,Home & Kitchen,Debit Card,Desktop,Same as billing,Returning,700,13,0,6,Metro,Karnataka,0
TXN-06103,2025-06-11 10:00,9484.87,Clothing,UPI,Mobile,Same as billing,Loyal,783,6,1,10,Tier-3,Bihar,1
TXN-06104,2025-07-21 15:00,1885.32,Electronics,COD,Mobile,Different from billing,Returning,330,12,2,15,Tier-2,Kerala,1
TXN-06105,2025-06-24 14:00,5134.76,Electronics,COD,Mobile,Same as billing,Loyal,1855,1,0,14,Tier-1,Telangana,0
TXN-06106,2025-07-08 13:00,3644.37,Electronics,Credit Card,Mobile,Same as billing,New,32,13,0,13,Tier-1,Karnataka,1
TXN-06107,2025-07-14 20:00,1587.38,Home & Kitchen,Wallet,Desktop,Different from billing,Returning,475,6,0,20,Tier-1,Tamil Nadu,0
TXN-06108,2025-06-22 22:00,1967.14,Electronics,Credit Card,Mobile,Same as billing,New,22,5,0,22,Metro,Kerala,0
TXN-06109,2025-08-09 08:00,1496.12,Home & Kitchen,Credit Card,Tablet,Different from billing,Loyal,1635,7,0,8,Tier-2,Madhya Pradesh,0
TXN-06110,2025-08-07 16:00,2523.79,Home & Kitchen,Wallet,Mobile,Different from billing,Returning,536,6,0,16,Tier-1,Karnataka,0
TXN-06111,2025-08-02 10:00,341.69,Beauty,UPI,Mobile,Same as billing,New,49,14,0,10,Metro,Telangana,0
TXN-06112,2025-06-08 18:00,2286.43,Sports,Debit Card,Tablet,Different from billing,New,54,8,0,18,Tier-3,Telangana,0
TXN-06113,2025-06-21 08:00,835.79,Electronics,UPI,Desktop,Same as billing,New,0,11,0,8,Tier-1,Tamil Nadu,0
TXN-06114,2025-06-03 21:00,1757.89,Clothing,UPI,Mobile,Same as billing,Returning,109,9,1,21,Tier-3,Maharashtra,0
TXN-06115,2025-07-24 13:00,3329.92,Electronics,Net Banking,Mobile,Different from billing,Returning,668,3,0,13,Tier-2,Assam,0
TXN-06116,2025-08-02 06:00,6829.21,Electronics,Debit Card,Desktop,Same as billing,Loyal,622,13,0,6,Tier-3,Kerala,0
TXN-06117,2025-06-18 06:00,2911.33,Electronics,Net Banking,Mobile,Same as billing,Loyal,808,12,0,6,Metro,Uttar Pradesh,0
TXN-06118,2025-06-21 10:00,354.9,Home & Kitchen,UPI,Mobile,Different from billing,Returning,293,14,1,10,Tier-1,Delhi,0
TXN-06119,2025-08-12 11:00,18860.53,Clothing,Credit Card,Desktop,Same as billing,Returning,792,15,0,11,Tier-1,Gujarat,0
TXN-06120,2025-06-20 11:00,2505.68,Books,UPI,Mobile,Different from billing,Returning,741,13,0,11,Metro,Uttar Pradesh,0
TXN-06121,2025-06-07 10:00,2960.33,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,1628,8,0,10,Tier-1,Maharashtra,0
TXN-06122,2025-06-13 17:00,910.21,Clothing,Net Banking,Desktop,Different from billing,Returning,506,10,0,17,Tier-1,Rajasthan,0
TXN-06123,2025-08-20 10:00,1946.46,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,463,13,0,10,Tier-3,Maharashtra,0
TXN-06124,2025-08-13 11:00,1201.3,Home & Kitchen,Credit Card,Mobile,Different from billing,New,65,14,0,11,Metro,Punjab,0
TXN-06125,2025-06-27 11:00,5544.1,Clothing,COD,Mobile,Different from billing,Returning,665,6,1,11,Tier-2,Uttar Pradesh,1
TXN-06126,2025-08-02 03:00,2244.44,Electronics,Credit Card,Mobile,Same as billing,Loyal,542,10,0,3,Tier-1,Bihar,0
TXN-06127,2025-08-30 17:00,4666.3,Electronics,Net Banking,Desktop,Same as billing,New,87,2,0,17,Tier-1,West Bengal,0
TXN-06128,2025-08-19 12:00,1032.72,Toys,UPI,Mobile,Different from billing,New,18,4,0,12,Tier-3,Kerala,0
TXN-06129,2025-08-29 09:00,229.75,Home & Kitchen,COD,Desktop,Different from billing,Loyal,683,7,1,9,Metro,Telangana,0
TXN-06130,2025-07-02 14:00,52680.37,Toys,Debit Card,Mobile,Same as billing,New,28,10,0,14,Tier-1,Maharashtra,0
TXN-06131,2025-06-15 17:00,6259.13,Clothing,Credit Card,Mobile,Different from billing,Loyal,602,12,0,17,Tier-2,Karnataka,0
TXN-06132,2025-06-23 10:00,4059.94,Beauty,Credit Card,Mobile,Same as billing,New,21,11,0,10,Tier-1,West Bengal,0
TXN-06133,2025-08-13 13:00,2569.35,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,739,15,0,13,Tier-1,Telangana,0
TXN-06134,2025-06-15 13:00,1773.41,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,283,6,1,13,Metro,Punjab,0
TXN-06135,2025-06-14 08:00,5288.01,Toys,Credit Card,Mobile,Different from billing,Loyal,539,8,2,8,Tier-3,Gujarat,0
TXN-06136,2025-06-11 10:00,570.28,Clothing,Credit Card,Desktop,Different from billing,Returning,683,2,1,10,Tier-3,Odisha,0
TXN-06137,2025-08-19 14:00,2003.54,Home & Kitchen,Net Banking,Desktop,Same as billing,Loyal,1661,5,0,14,Metro,Maharashtra,0
TXN-06138,2025-06-14 11:00,473.49,Electronics,Debit Card,Mobile,Same as billing,New,39,5,0,11,Metro,Uttar Pradesh,0
TXN-06139,2025-07-26 13:00,3545.3,Toys,Credit Card,Mobile,Different from billing,Returning,584,2,1,13,Tier-1,Rajasthan,0
TXN-06140,2025-07-20 12:00,2512.64,Clothing,COD,Desktop,Same as billing,Loyal,255,8,0,12,Tier-1,Tamil Nadu,0
TXN-06141,2025-06-17 17:00,1521.65,Clothing,Net Banking,Mobile,Different from billing,Returning,697,2,0,17,Tier-3,Assam,0
TXN-06142,2025-07-20 14:00,824.45,Sports,Net Banking,Mobile,Same as billing,Loyal,1311,15,0,14,Tier-1,Madhya Pradesh,0
TXN-06143,2025-07-30 13:00,11645.28,Sports,COD,Desktop,Same as billing,Loyal,1193,15,0,13,Tier-3,Assam,1
TXN-06144,2025-07-03 10:00,5371.2,Electronics,COD,Mobile,Same as billing,Loyal,209,8,0,10,Tier-2,Assam,0
TXN-06145,2025-06-10 08:00,480.39,Home & Kitchen,Credit Card,Mobile,Same as billing,Loyal,298,5,0,8,Metro,Assam,0
TXN-06146,2025-07-20 18:00,726.55,Electronics,Credit Card,Mobile,Same as billing,Loyal,344,6,1,18,Metro,Madhya Pradesh,0
TXN-06147,2025-06-08 12:00,254.74,Sports,Credit Card,Mobile,Different from billing,Returning,410,13,1,12,Metro,Assam,0
TXN-06148,2025-06-05 12:00,5132.99,Home & Kitchen,COD,Mobile,Different from billing,Loyal,488,6,1,12,Tier-2,Assam,1
TXN-06149,2025-08-02 10:00,796.81,Clothing,UPI,Mobile,Different from billing,New,83,15,0,10,Metro,Gujarat,1
TXN-06150,2025-08-05 10:00,2554.54,Books,UPI,Mobile,Same as billing,Loyal,933,2,0,10,Tier-3,Rajasthan,0
TXN-06151,2025-08-10 10:00,253.25,Clothing,COD,Mobile,Same as billing,New,70,4,0,10,Tier-2,Punjab,0
TXN-06152,2025-07-27 19:00,790.86,Clothing,Credit Card,Mobile,Same as billing,Loyal,1441,13,0,19,Metro,Maharashtra,0
TXN-06153,2025-06-23 09:00,3884.13,Books,Credit Card,Desktop,Same as billing,Returning,339,11,0,9,Tier-1,Telangana,0
TXN-06154,2025-08-10 08:00,4357.02,Electronics,UPI,Mobile,Different from billing,Loyal,1098,9,0,8,Tier-1,Maharashtra,0
TXN-06155,2025-07-29 10:00,1402.06,Electronics,Net Banking,Mobile,Same as billing,Returning,458,2,1,10,Tier-3,Maharashtra,0
TXN-06156,2025-07-31 15:00,3535.38,Sports,Debit Card,Mobile,Same as billing,Returning,555,4,0,15,Tier-2,Karnataka,0
TXN-06157,2025-07-11 14:00,183.15,Home & Kitchen,UPI,Mobile,Different from billing,Returning,339,9,0,14,Tier-2,Telangana,0
TXN-06158,2025-07-15 07:00,5908.78,Books,UPI,Mobile,Same as billing,New,61,13,0,7,Tier-2,Kerala,0
TXN-06159,2025-07-15 17:00,501.76,Toys,Credit Card,Tablet,Same as billing,Loyal,679,7,0,17,Tier-2,Telangana,0
TXN-06160,2025-06-26 20:00,1805.0,Sports,Credit Card,Mobile,Different from billing,Returning,635,8,0,20,Tier-3,Maharashtra,0
TXN-06161,2025-08-25 10:00,8338.25,Electronics,UPI,Mobile,Same as billing,New,89,7,0,10,Tier-1,Karnataka,0
TXN-06162,2025-06-02 15:00,3171.41,Home & Kitchen,Net Banking,Desktop,Same as billing,Returning,491,13,0,15,Tier-3,Uttar Pradesh,0
TXN-06163,2025-08-13 14:00,602.52,Home & Kitchen,Credit Card,Desktop,Different from billing,Returning,242,8,0,14,Tier-3,West Bengal,0
TXN-06164,2025-08-28 12:00,2156.34,Electronics,Debit Card,Tablet,Same as billing,New,43,1,0,12,Metro,Maharashtra,0
TXN-06165,2025-07-29 09:00,1249.64,Sports,Credit Card,Mobile,Different from billing,Loyal,1024,13,0,9,Tier-1,Uttar Pradesh,0
TXN-06166,2025-06-26 20:00,941.37,Beauty,Wallet,Desktop,Same as billing,Loyal,1685,2,1,20,Metro,Delhi,1
TXN-06167,2025-06-30 22:00,7766.01,Electronics,Wallet,Mobile,Different from billing,New,36,14,0,22,Tier-1,Rajasthan,1
